Freq.	V(out)*15.4882
9.61054816261754e+002	(-3.12110003982470e-001dB,7.26783816497661e+000°)
9.63984861433284e+002	(-3.09514876525517e-001dB,7.26061446805661e+000°)
9.66914906604814e+002	(-3.06937382372127e-001dB,7.25343494925193e+000°)
9.69844951776344e+002	(-3.04377312811977e-001dB,7.24629952359778e+000°)
9.72774996947873e+002	(-3.01834461963707e-001dB,7.23920810222753e+000°)
9.75705042119403e+002	(-2.99308626730128e-001dB,7.23216059250923e+000°)
9.78635087290933e+002	(-2.96799606754290e-001dB,7.22515689817883e+000°)
9.81565132462463e+002	(-2.94307204376370e-001dB,7.21819691946943e+000°)
9.84495177633992e+002	(-2.91831224591236e-001dB,7.21128055323688e+000°)
9.87425222805522e+002	(-2.89371475006822e-001dB,7.20440769308160e+000°)
9.90355267977052e+002	(-2.86927765803244e-001dB,7.19757822946680e+000°)
9.93285313148582e+002	(-2.84499909692609e-001dB,7.19079204983395e+000°)
9.96215358320111e+002	(-2.82087721879618e-001dB,7.18404903871425e+000°)
9.99145403491641e+002	(-2.79691020022714e-001dB,7.17734907783698e+000°)
1.00207544866317e+003	(-2.77309624196067e-001dB,7.17069204623516e+000°)
1.00500549383470e+003	(-2.74943356852157e-001dB,7.16407782034766e+000°)
1.00793553900623e+003	(-2.72592042785010e-001dB,7.15750627411889e+000°)
1.01086558417776e+003	(-2.70255509094114e-001dB,7.15097727909511e+000°)
1.01379562934929e+003	(-2.67933585148915e-001dB,7.14449070451831e+000°)
1.01672567452082e+003	(-2.65626102553992e-001dB,7.13804641741713e+000°)
1.01965571969235e+003	(-2.63332895114797e-001dB,7.13164428269561e+000°)
1.02258576486388e+003	(-2.61053798804019e-001dB,7.12528416321879e+000°)
1.02551581003541e+003	(-2.58788651728493e-001dB,7.11896591989635e+000°)
1.02844585520694e+003	(-2.56537294096746e-001dB,7.11268941176331e+000°)
1.03137590037847e+003	(-2.54299568187030e-001dB,7.10645449605919e+000°)
1.03430594555000e+003	(-2.52075318315985e-001dB,7.10026102830393e+000°)
1.03723599072153e+003	(-2.49864390807773e-001dB,7.09410886237232e+000°)
1.04016603589306e+003	(-2.47666633963786e-001dB,7.08799785056608e+000°)
