Freq.	V(out)*15.4882
2.03931143938470e+003	(3.88002620926293e-001dB,-1.46629358571983e+001°)
2.04517152972776e+003	(3.85844044301355e-001dB,-1.46238885386343e+001°)
2.05103162007082e+003	(3.83702829507689e-001dB,-1.45850408300415e+001°)
2.05689171041388e+003	(3.81578793670379e-001dB,-1.45463912688183e+001°)
2.06275180075694e+003	(3.79471756169731e-001dB,-1.45079384056257e+001°)
2.06861189110000e+003	(3.77381538894835e-001dB,-1.44696808046932e+001°)
2.07447198144305e+003	(3.75307965881888e-001dB,-1.44316170435159e+001°)
2.08033207178611e+003	(3.73250863430240e-001dB,-1.43937457125188e+001°)
2.08619216212917e+003	(3.71210060168743e-001dB,-1.43560654153613e+001°)
2.09205225247223e+003	(3.69185386873805e-001dB,-1.43185747682576e+001°)
