Freq.	V(out)*15.4882
1.26577951410085e+003	(4.17836907240757e-001dB,1.40443507637964e+001°)
1.27163960444391e+003	(4.21615293993703e-001dB,1.41045682877903e+001°)
1.27749969478697e+003	(4.25408329131029e-001dB,1.41647237631164e+001°)
1.28335978513003e+003	(4.29215978406115e-001dB,1.42248169996529e+001°)
1.28921987547308e+003	(4.33038207511847e-001dB,1.42848478083656e+001°)
1.29507996581614e+003	(4.36874982077467e-001dB,1.43448160013090e+001°)
1.30094005615920e+003	(4.40726267667842e-001dB,1.44047213916265e+001°)
1.30680014650226e+003	(4.44592029785285e-001dB,1.44645637935511e+001°)
1.31266023684532e+003	(4.48472233876266e-001dB,1.45243430224045e+001°)
1.31852032718838e+003	(4.52366845320808e-001dB,1.45840588945989e+001°)
1.32438041753144e+003	(4.56275829447470e-001dB,1.46437112276356e+001°)
1.33024050787450e+003	(4.60199151518608e-001dB,1.47032998401072e+001°)
1.33610059821756e+003	(4.64136776745385e-001dB,1.47628245516953e+001°)
1.34196068856062e+003	(4.68088670281241e-001dB,1.48222851831725e+001°)
1.34782077890368e+003	(4.72054797223693e-001dB,1.48816815564013e+001°)
1.35368086924674e+003	(4.76035122619395e-001dB,1.49410134943345e+001°)
1.35954095958980e+003	(4.80029611457676e-001dB,1.50002808210152e+001°)
1.36540104993286e+003	(4.84038228677168e-001dB,1.50594833615768e+001°)
1.37126114027592e+003	(4.88060939163551e-001dB,1.51186209422427e+001°)
1.37712123061898e+003	(4.92097707756190e-001dB,1.51776933903258e+001°)
1.38298132096204e+003	(4.96148499242478e-001dB,1.52367005342288e+001°)
1.38884141130510e+003	(5.00213278357991e-001dB,1.52956422034442e+001°)
1.39470150164816e+003	(5.04292009798865e-001dB,1.53545182285525e+001°)
1.40056159199122e+003	(5.08384658205475e-001dB,1.54133284412243e+001°)
1.40642168233427e+003	(5.12491188179849e-001dB,1.54720726742175e+001°)
1.41228177267733e+003	(5.16611564274181e-001dB,1.55307507613788e+001°)
1.41814186302039e+003	(5.20745750997541e-001dB,1.55893625376423e+001°)
1.42400195336345e+003	(5.24893712816788e-001dB,1.56479078390289e+001°)
1.42986204370651e+003	(5.29055414159121e-001dB,1.57063865026461e+001°)
1.43572213404957e+003	(5.33230819405616e-001dB,1.57647983666878e+001°)
1.44158222439263e+003	(5.37419892901125e-001dB,1.58231432704330e+001°)
1.44744231473569e+003	(5.41622598946157e-001dB,1.58814210542461e+001°)
1.45330240507875e+003	(5.45838901810968e-001dB,1.59396315595745e+001°)
1.45916249542181e+003	(5.50068765719984e-001dB,1.59977746289503e+001°)
1.46502258576487e+003	(5.54312154864214e-001dB,1.60558501059878e+001°)
1.47088267610793e+003	(5.58569033400507e-001dB,1.61138578353830e+001°)
1.47674276645099e+003	(5.62839365449143e-001dB,1.61717976629135e+001°)
1.48260285679405e+003	(5.67123115094723e-001dB,1.62296694354371e+001°)
1.48846294713711e+003	(5.71420246390345e-001dB,1.62874730008914e+001°)
1.49432303748017e+003	(5.75730723359330e-001dB,1.63452082082915e+001°)
1.50018312782323e+003	(5.80054509988681e-001dB,1.64028749077313e+001°)
1.50604321816629e+003	(5.84391570238167e-001dB,1.64604729503806e+001°)
1.51190330850935e+003	(5.88741868037106e-001dB,1.65180021884852e+001°)
1.51776339885240e+003	(5.93105367286097e-001dB,1.65754624753651e+001°)
1.52362348919546e+003	(5.97482031857785e-001dB,1.66328536654140e+001°)
1.52948357953852e+003	(6.01871825597823e-001dB,1.66901756140981e+001°)
1.53534366988158e+003	(6.06274712325726e-001dB,1.67474281779546e+001°)
1.54120376022464e+003	(6.10690655834816e-001dB,1.68046112145910e+001°)
1.54706385056770e+003	(6.15119619896504e-001dB,1.68617245826832e+001°)
1.55292394091076e+003	(6.19561568257719e-001dB,1.69187681419747e+001°)
1.55878403125382e+003	(6.24016464636916e-001dB,1.69757417532768e+001°)
1.56464412159688e+003	(6.28484272742179e-001dB,1.70326452784631e+001°)
1.57050421193994e+003	(6.32964956246534e-001dB,1.70894785804739e+001°)
1.57636430228300e+003	(6.37458478818389e-001dB,1.71462415233088e+001°)
1.58222439262606e+003	(6.41964804092847e-001dB,1.72029339720308e+001°)
1.58808448296912e+003	(6.46483895693818e-001dB,1.72595557927612e+001°)
1.59394457331218e+003	(6.51015717225064e-001dB,1.73161068526794e+001°)
1.59980466365524e+003	(6.55560232277525e-001dB,1.73725870200211e+001°)
1.60566475399830e+003	(6.60117404417870e-001dB,1.74289961640780e+001°)
1.61152484434136e+003	(6.64687197203290e-001dB,1.74853341551943e+001°)
1.61738493468442e+003	(6.69269574181452e-001dB,1.75416008647655e+001°)
1.62324502502748e+003	(6.73864498874083e-001dB,1.75977961652392e+001°)
1.62910511537053e+003	(6.78471934799968e-001dB,1.76539199301098e+001°)
1.63496520571359e+003	(6.83091845460966e-001dB,1.77099720339198e+001°)
1.64082529605665e+003	(6.87724194350157e-001dB,1.77659523522562e+001°)
1.64668538639971e+003	(6.92368944951914e-001dB,1.78218607617496e+001°)
1.65254547674277e+003	(6.97026060735209e-001dB,1.78776971400728e+001°)
